id;descripcion;capacidad;regional;ciudad
4160;Sal—n 04;20;47;860
4161;Sal—n 04;20;5;861
4162;Sal—n 04;20;18;862
4163;Sal—n 04;20;68;863
4164;Sal—n 04;20;47;864
4165;Sal—n 04;20;52;865
4166;Sal—n 04;20;47;866
4167;Sal—n 04;20;5;867
4168;Sal—n 04;20;68;868
4169;Sal—n 04;20;52;869
4170;Sal—n 04;20;47;870
4171;Sal—n 04;20;13;871
4172;Sal—n 04;20;5;872
4173;Sal—n 04;20;27;873
4174;Sal—n 04;20;68;874
4175;Sal—n 04;20;73;875
4176;Sal—n 04;20;8;876
4177;Sal—n 04;20;47;877
4178;Sal—n 04;20;15;878
4179;Sal—n 04;20;41;879
4180;Sal—n 04;20;13;880
4181;Sal—n 04;20;19;881
4182;Sal—n 04;20;66;882
4183;Sal—n 04;20;5;883
4184;Sal—n 04;20;15;884
4185;Sal—n 04;20;13;885
4186;Sal—n 04;20;99;886
4187;Sal—n 04;20;15;887
4188;Sal—n 04;20;15;888
4189;Sal—n 04;20;19;889
4190;Sal—n 04;20;54;890
4191;Sal—n 04;20;86;891
4192;Sal—n 04;20;5;892
4193;Sal—n 04;20;8;893
4194;Sal—n 04;20;5;894
4195;Sal—n 04;20;66;895
4196;Sal—n 04;20;52;896
4197;Sal—n 04;20;81;897
4198;Sal—n 04;20;54;898
4199;Sal—n 04;20;25;899
4200;Sal—n 04;20;15;900
4201;Sal—n 04;20;15;901
4202;Sal—n 04;20;5;902
4203;Sal—n 04;20;25;903
4204;Sal—n 04;20;76;904
4205;Sal—n 04;20;15;905
4206;Sal—n 04;20;25;906
4207;Sal—n 04;20;86;907
4208;Sal—n 04;20;54;908
4209;Sal—n 04;20;25;909
4210;Sal—n 04;20;19;910
4211;Sal—n 04;20;68;911
4212;Sal—n 04;20;25;912
4213;Sal—n 04;20;13;913
4214;Sal—n 04;20;70;914
4215;Sal—n 04;20;70;915
4216;Sal—n 04;20;27;916
4217;Sal—n 04;20;47;917
4218;Sal—n 04;20;25;918
4219;Sal—n 04;20;15;919
4220;Sal—n 04;20;15;920
4221;Sal—n 04;20;68;921
4222;Sal—n 04;20;15;922
4223;Sal—n 04;20;15;923
4224;Sal—n 04;20;18;924
4225;Sal—n 04;20;8;925
4226;Sal—n 04;20;18;926
4227;Sal—n 04;20;15;927
4228;Sal—n 04;20;5;928
4229;Sal—n 04;20;5;929
4230;Sal—n 04;20;13;930
4231;Sal—n 04;20;25;931
4232;Sal—n 04;20;15;932
4233;Sal—n 04;20;15;933
4234;Sal—n 04;20;15;934
4235;Sal—n 04;20;19;935
4236;Sal—n 04;20;52;936
4237;Sal—n 04;20;68;937
4238;Sal—n 04;20;8;938
4239;Sal—n 04;20;41;939
4240;Sal—n 04;20;25;940
4241;Sal—n 04;20;19;941
4242;Sal—n 04;20;68;942
4243;Sal—n 04;20;70;943
4244;Sal—n 04;20;25;944
4245;Sal—n 04;20;25;945
4246;Sal—n 04;20;17;946
4247;Sal—n 04;20;68;947
4248;Sal—n 04;20;25;948
4249;Sal—n 04;20;15;949
4250;Sal—n 04;20;15;950
4251;Sal—n 04;20;25;951
4252;Sal—n 04;20;15;952
4253;Sal—n 04;20;19;953
4254;Sal—n 04;20;73;954
4255;Sal—n 04;20;85;955
4256;Sal—n 04;20;15;956
4257;Sal—n 04;20;25;957
4258;Sal—n 04;20;27;958
4259;Sal—n 04;20;13;959
4260;Sal—n 04;20;20;960
4261;Sal—n 04;20;81;961
4262;Sal—n 04;20;52;962
4263;Sal—n 04;20;52;963
4264;Sal—n 04;20;97;964
4265;Sal—n 04;20;5;965
4266;Sal—n 04;20;41;966
4267;Sal—n 04;20;5;967
4268;Sal—n 04;20;15;968
4269;Sal—n 04;20;85;969
4270;Sal—n 04;20;25;970
4271;Sal—n 04;20;41;971
4272;Sal—n 04;20;25;972
4273;Sal—n 04;20;47;973
4274;Sal—n 04;20;25;974
4275;Sal—n 04;20;15;975
4276;Sal—n 04;20;54;976
4277;Sal—n 04;20;41;977
4278;Sal—n 04;20;41;978
4279;Sal—n 04;20;25;979
4280;Sal—n 04;20;15;980
4281;Sal—n 04;20;15;981
4282;Sal—n 04;20;25;982
4283;Sal—n 04;20;54;983
4284;Sal—n 04;20;23;984
4285;Sal—n 04;20;41;985
4286;Sal—n 04;20;19;986
4287;Sal—n 04;20;19;987
4288;Sal—n 04;20;15;988
4289;Sal—n 04;20;15;989
4290;Sal—n 04;20;13;990
4291;Sal—n 04;20;5;991
4292;Sal—n 04;20;15;992
4293;Sal—n 04;20;25;993
4294;Sal—n 04;20;25;994
4295;Sal—n 04;20;15;995
4296;Sal—n 04;20;5;996
4297;Sal—n 04;20;54;997
4298;Sal—n 04;20;70;998
4299;Sal—n 04;20;70;999
4300;Sal—n 04;20;68;1000
4301;Sal—n 04;20;15;1001
4302;Sal—n 04;20;25;1002
4303;Sal—n 04;20;19;1003
4304;Sal—n 04;20;76;1004
4305;Sal—n 04;20;15;1005
4306;Sal—n 04;20;19;1006
4307;Sal—n 04;20;85;1007
4308;Sal—n 04;20;76;1008
4309;Sal—n 04;20;8;1009
4310;Sal—n 04;20;23;1010
4311;Sal—n 04;20;76;1011
4312;Sal—n 04;20;52;1012
4313;Sal—n 04;20;15;1013
4314;Sal—n 04;20;15;1014
4315;Sal—n 04;20;13;1015
4316;Sal—n 04;20;13;1016
4317;Sal—n 04;20;5;1017
4318;Sal—n 04;20;15;1018
4319;Sal—n 04;20;15;1019
4320;Sal—n 04;20;15;1020
4321;Sal—n 04;20;85;1021
4322;Sal—n 04;20;5;1022
4323;Sal—n 04;20;52;1023
4324;Sal—n 04;20;25;1024
4325;Sal—n 04;20;25;1025
4326;Sal—n 04;20;25;1026
4327;Sal—n 04;20;76;1027
4328;Sal—n 04;20;25;1028
4329;Sal—n 04;20;27;1029
4330;Sal—n 04;20;27;1030
4331;Sal—n 04;20;5;1031
4332;Sal—n 04;20;50;1032
4333;Sal—n 04;20;44;1033
4334;Sal—n 04;20;5;1034
4335;Sal—n 04;20;44;1035
4336;Sal—n 04;20;8;1036
4337;Sal—n 04;20;5;1037
4338;Sal—n 04;20;23;1038
4339;Sal—n 04;20;68;1039
4340;Sal—n 04;20;73;1040
4341;Sal—n 04;20;86;1041
4342;Sal—n 04;20;20;1042
4343;Sal—n 04;20;5;1043
4344;Sal—n 04;20;18;1044
4345;Sal—n 04;20;5;1045
4346;Sal—n 04;20;73;1046
4347;Sal—n 04;20;5;1047
4348;Sal—n 04;20;25;1048
4349;Sal—n 04;20;15;1049
4350;Sal—n 04;20;25;1050
4351;Sal—n 04;20;76;1051
4352;Sal—n 04;20;68;1052
4353;Sal—n 04;20;25;1053
4354;Sal—n 04;20;5;1054
4355;Sal—n 04;20;76;1055
4356;Sal—n 04;20;54;1056
4357;Sal—n 04;20;19;1057
4358;Sal—n 04;20;15;1058
4359;Sal—n 04;20;54;1059
4360;Sal—n 04;20;86;1060
4361;Sal—n 04;20;25;1061
4362;Sal—n 04;20;73;1062
4363;Sal—n 04;20;17;1063
4364;Sal—n 04;20;13;1064
4365;Sal—n 04;20;44;1065
4366;Sal—n 04;20;68;1066
4367;Sal—n 04;20;85;1067
4368;Sal—n 04;20;25;1068
4369;Sal—n 04;20;73;1069
4370;Sal—n 04;20;50;1070
4371;Sal—n 04;20;41;1071
4372;Sal—n 04;20;25;1072
4373;Sal—n 04;20;25;1073
4374;Sal—n 04;20;15;1074
4375;Sal—n 04;20;50;1075
4376;Sal—n 04;20;17;1076
4377;Sal—n 04;20;68;1077
4378;Sal—n 04;20;25;1078
4379;Sal—n 04;20;52;1079
4380;Sal—n 04;20;41;1080
4381;Sal—n 04;20;5;1081
4382;Sal—n 04;20;5;1082
4383;Sal—n 04;20;5;1083
4384;Sal—n 04;20;5;1084
4385;Sal—n 04;20;85;1085
4386;Sal—n 04;20;76;1086
4387;Sal—n 04;20;76;1087
4388;Sal—n 04;20;13;1088
4389;Sal—n 04;20;68;1089
4390;Sal—n 04;20;47;1090
4391;Sal—n 04;20;5;1091
4392;Sal—n 04;20;76;1092
4393;Sal—n 04;20;15;1093
4394;Sal—n 04;20;25;1094
4395;Sal—n 04;20;25;1095
4396;Sal—n 04;20;47;1096
4397;Sal—n 04;20;54;1097
4398;Sal—n 04;20;41;1098
4399;Sal—n 04;20;15;1099
4400;Sal—n 04;20;25;1100
4401;Sal—n 05;20;5;1
4402;Sal—n 05;20;50;2
4403;Sal—n 05;20;27;3
4404;Sal—n 05;20;41;4
4405;Sal—n 05;20;13;5
4406;Sal—n 05;20;41;6
4407;Sal—n 05;20;25;7
4408;Sal—n 05;20;20;8
4409;Sal—n 05;20;68;9
4410;Sal—n 05;20;17;10
4411;Sal—n 05;20;85;11
4412;Sal—n 05;20;20;12
4413;Sal—n 05;20;41;13
4414;Sal—n 05;20;18;14
4415;Sal—n 05;20;44;15
4416;Sal—n 05;20;68;16
4417;Sal—n 05;20;25;17
4418;Sal—n 05;20;52;18
4419;Sal—n 05;20;76;19
4420;Sal—n 05;20;5;20
4421;Sal—n 05;20;47;21
4422;Sal—n 05;20;41;22
4423;Sal—n 05;20;19;23
4424;Sal—n 05;20;15;24
4425;Sal—n 05;20;73;25
4426;Sal—n 05;20;41;26
4427;Sal—n 05;20;27;27
4428;Sal—n 05;20;13;28
4429;Sal—n 05;20;73;29
4430;Sal—n 05;20;5;30
4431;Sal—n 05;20;5;31
4432;Sal—n 05;20;73;32
4433;Sal—n 05;20;25;33
4434;Sal—n 05;20;52;34
4435;Sal—n 05;20;76;35
4436;Sal—n 05;20;5;36
4437;Sal—n 05;20;5;37
4438;Sal—n 05;20;5;38
4439;Sal—n 05;20;25;39
4440;Sal—n 05;20;5;40
4441;Sal—n 05;20;17;41
4442;Sal—n 05;20;76;42
4443;Sal—n 05;20;73;43
4444;Sal—n 05;20;5;44
4445;Sal—n 05;20;5;45
4446;Sal—n 05;20;25;46
4447;Sal—n 05;20;66;47
4448;Sal—n 05;20;15;48
4449;Sal—n 05;20;47;49
4450;Sal—n 05;20;17;50
4451;Sal—n 05;20;68;51
4452;Sal—n 05;20;81;52
4453;Sal—n 05;20;81;53
4454;Sal—n 05;20;25;54
4455;Sal—n 05;20;52;55
4456;Sal—n 05;20;54;56
4457;Sal—n 05;20;5;57
4458;Sal—n 05;20;15;58
4459;Sal—n 05;20;13;59
4460;Sal—n 05;20;5;60
4461;Sal—n 05;20;19;61
4462;Sal—n 05;20;76;62
4463;Sal—n 05;20;47;63
4464;Sal—n 05;20;13;64
4465;Sal—n 05;20;5;65
4466;Sal—n 05;20;63;66
4467;Sal—n 05;20;73;67
4468;Sal—n 05;20;13;68
4469;Sal—n 05;20;20;69
4470;Sal—n 05;20;73;70
4471;Sal—n 05;20;27;71
4472;Sal—n 05;20;23;72
4473;Sal—n 05;20;27;73
4474;Sal—n 05;20;27;74
4475;Sal—n 05;20;27;75
4476;Sal—n 05;20;19;76
4477;Sal—n 05;20;66;77
4478;Sal—n 05;20;8;78
4479;Sal—n 05;20;41;79
4480;Sal—n 05;20;52;80
4481;Sal—n 05;20;5;81
4482;Sal—n 05;20;68;82
4483;Sal—n 05;20;68;83
4484;Sal—n 05;20;50;84
4485;Sal—n 05;20;68;85
4486;Sal—n 05;20;44;86
4487;Sal—n 05;20;13;87
4488;Sal—n 05;20;8;88
4489;Sal—n 05;20;20;89
4490;Sal—n 05;20;17;90
4491;Sal—n 05;20;5;91
4492;Sal—n 05;20;5;92
4493;Sal—n 05;20;25;93
4494;Sal—n 05;20;15;94
4495;Sal—n 05;20;52;95
4496;Sal—n 05;20;27;96
4497;Sal—n 05;20;66;97
4498;Sal—n 05;20;18;98
4499;Sal—n 05;20;15;99
4500;Sal—n 05;20;5;100
4501;Sal—n 05;20;15;101
4502;Sal—n 05;20;5;102
4503;Sal—n 05;20;68;103
4504;Sal—n 05;20;25;104
4505;Sal—n 05;20;15;105
4506;Sal—n 05;20;54;106
4507;Sal—n 05;20;11;107
4508;Sal—n 05;20;25;108
4509;Sal—n 05;20;27;109
4510;Sal—n 05;20;5;110
4511;Sal—n 05;20;19;111
4512;Sal—n 05;20;68;112
4513;Sal—n 05;20;76;113
4514;Sal—n 05;20;20;114
4515;Sal—n 05;20;15;115
4516;Sal—n 05;20;5;116
4517;Sal—n 05;20;15;117
4518;Sal—n 05;20;68;118
4519;Sal—n 05;20;54;119
4520;Sal—n 05;20;76;120
4521;Sal—n 05;20;15;121
4522;Sal—n 05;20;23;122
4523;Sal—n 05;20;63;123
4524;Sal—n 05;20;70;124
4525;Sal—n 05;20;19;125
4526;Sal—n 05;20;52;126
4527;Sal—n 05;20;76;127
4528;Sal—n 05;20;76;128
4529;Sal—n 05;20;5;129
4530;Sal—n 05;20;15;130
4531;Sal—n 05;20;25;131
4532;Sal—n 05;20;68;132
4533;Sal—n 05;20;50;133
4534;Sal—n 05;20;25;134
4535;Sal—n 05;20;5;135
4536;Sal—n 05;20;76;136
4537;Sal—n 05;20;70;137
4538;Sal—n 05;20;73;138
4539;Sal—n 05;20;19;139
4540;Sal—n 05;20;25;140
4541;Sal—n 05;20;13;141
4542;Sal—n 05;20;95;142
4543;Sal—n 05;20;63;143
4544;Sal—n 05;20;5;144
4545;Sal—n 05;20;15;145
4546;Sal—n 05;20;19;146
4547;Sal—n 05;20;68;147
4548;Sal—n 05;20;76;148
4549;Sal—n 05;20;19;149
4550;Sal—n 05;20;76;150
4551;Sal—n 05;20;5;151
4552;Sal—n 05;20;8;152
4553;Sal—n 05;20;41;153
4554;Sal—n 05;20;15;154
4555;Sal—n 05;20;23;155
4556;Sal—n 05;20;8;156
4557;Sal—n 05;20;76;157
4558;Sal—n 05;20;13;158
4559;Sal—n 05;20;27;159
4560;Sal—n 05;20;25;160
4561;Sal—n 05;20;68;161
4562;Sal—n 05;20;5;162
4563;Sal—n 05;20;5;163
4564;Sal—n 05;20;68;164
4565;Sal—n 05;20;5;165
4566;Sal—n 05;20;73;166
4567;Sal—n 05;20;25;167
4568;Sal—n 05;20;5;168
4569;Sal—n 05;20;27;169
4570;Sal—n 05;20;5;170
4571;Sal—n 05;20;13;171
4572;Sal—n 05;20;18;172
4573;Sal—n 05;20;76;173
4574;Sal—n 05;20;97;174
4575;Sal—n 05;20;73;175
4576;Sal—n 05;20;50;176
4577;Sal—n 05;20;5;177
4578;Sal—n 05;20;5;178
4579;Sal—n 05;20;68;179
4580;Sal—n 05;20;23;180
4581;Sal—n 05;20;15;181
4582;Sal—n 05;20;68;182
4583;Sal—n 05;20;47;183
4584;Sal—n 05;20;52;184
4585;Sal—n 05;20;25;185
4586;Sal—n 05;20;70;186
4587;Sal—n 05;20;73;187
4588;Sal—n 05;20;68;188
4589;Sal—n 05;20;68;189
4590;Sal—n 05;20;5;190
4591;Sal—n 05;20;68;191
4592;Sal—n 05;20;20;192
4593;Sal—n 05;20;23;193
4594;Sal—n 05;20;15;194
4595;Sal—n 05;20;17;195
4596;Sal—n 05;20;54;196
4597;Sal—n 05;20;23;197
4598;Sal—n 05;20;25;198
4599;Sal—n 05;20;68;199
4600;Sal—n 05;20;15;200
4601;Sal—n 05;20;20;201
4602;Sal—n 05;20;15;202
4603;Sal—n 05;20;15;203
4604;Sal—n 05;20;54;204
4605;Sal—n 05;20;15;205
4606;Sal—n 05;20;15;206
4607;Sal—n 05;20;47;207
4608;Sal—n 05;20;25;208
4609;Sal—n 05;20;25;209
4610;Sal—n 05;20;85;210
4611;Sal—n 05;20;25;211
4612;Sal—n 05;20;15;212
4613;Sal—n 05;20;15;213
4614;Sal—n 05;20;13;214
4615;Sal—n 05;20;68;215
4616;Sal—n 05;20;63;216
4617;Sal—n 05;20;5;217
4618;Sal—n 05;20;15;218
4619;Sal—n 05;20;47;219
4620;Sal—n 05;20;23;220
4621;Sal—n 05;20;13;221
4622;Sal—n 05;20;5;222
4623;Sal—n 05;20;73;223
4624;Sal—n 05;20;25;224
4625;Sal—n 05;20;41;225
4626;Sal—n 05;20;70;226
4627;Sal—n 05;20;86;227
4628;Sal—n 05;20;52;228
4629;Sal—n 05;20;5;229
4630;Sal—n 05;20;68;230
4631;Sal—n 05;20;5;231
4632;Sal—n 05;20;47;232
4633;Sal—n 05;20;27;233
4634;Sal—n 05;20;68;234
4635;Sal—n 05;20;52;235
4636;Sal—n 05;20;52;236
4637;Sal—n 05;20;68;237
4638;Sal—n 05;20;54;238
4639;Sal—n 05;20;5;239
4640;Sal—n 05;20;15;240
4641;Sal—n 05;20;63;241
4642;Sal—n 05;20;19;242
4643;Sal—n 05;20;68;243
4644;Sal—n 05;20;70;244
4645;Sal—n 05;20;15;245
4646;Sal—n 05;20;25;246
4647;Sal—n 05;20;23;247
4648;Sal—n 05;20;15;248
4649;Sal—n 05;20;70;249
4650;Sal—n 05;20;73;250
4651;Sal—n 05;20;81;251
4652;Sal—n 05;20;52;252
4653;Sal—n 05;20;50;253
4654;Sal—n 05;20;15;254
4655;Sal—n 05;20;15;255
4656;Sal—n 05;20;25;256
4657;Sal—n 05;20;54;257
4658;Sal—n 05;20;15;258
4659;Sal—n 05;20;50;259
4660;Sal—n 05;20;99;260
4661;Sal—n 05;20;52;261
4662;Sal—n 05;20;52;262
4663;Sal—n 05;20;73;263
4664;Sal—n 05;20;18;264
4665;Sal—n 05;20;68;265
4666;Sal—n 05;20;20;266
4667;Sal—n 05;20;5;267
4668;Sal—n 05;20;54;268
4669;Sal—n 05;20;54;269
4670;Sal—n 05;20;25;270
4671;Sal—n 05;20;27;271
4672;Sal—n 05;20;15;272
4673;Sal—n 05;20;13;273
4674;Sal—n 05;20;52;274
4675;Sal—n 05;20;54;275
4676;Sal—n 05;20;5;276
4677;Sal—n 05;20;76;277
4678;Sal—n 05;20;44;278
4679;Sal—n 05;20;44;279
4680;Sal—n 05;20;73;280
4681;Sal—n 05;20;5;281
4682;Sal—n 05;20;66;282
4683;Sal—n 05;20;15;283
4684;Sal—n 05;20;54;284
4685;Sal—n 05;20;5;285
4686;Sal—n 05;20;5;286
4687;Sal—n 05;20;47;287
4688;Sal—n 05;20;76;288
4689;Sal—n 05;20;50;289
4690;Sal—n 05;20;54;290
4691;Sal—n 05;20;68;291
4692;Sal—n 05;20;27;292
4693;Sal—n 05;20;13;293
4694;Sal—n 05;20;50;294
4695;Sal—n 05;20;76;295
4696;Sal—n 05;20;52;296
4697;Sal—n 05;20;15;297
4698;Sal—n 05;20;25;298
4699;Sal—n 05;20;20;299
4700;Sal—n 05;20;18;300
4701;Sal—n 05;20;50;301
4702;Sal—n 05;20;76;302
4703;Sal—n 05;20;15;303
4704;Sal—n 05;20;68;304
4705;Sal—n 05;20;13;305
4706;Sal—n 05;20;44;306
4707;Sal—n 05;20;20;307
4708;Sal—n 05;20;18;308
4709;Sal—n 05;20;52;309
4710;Sal—n 05;20;13;310
4711;Sal—n 05;20;68;311
4712;Sal—n 05;20;25;312
4713;Sal—n 05;20;47;313
4714;Sal—n 05;20;68;314
4715;Sal—n 05;20;95;315
4716;Sal—n 05;20;47;316
4717;Sal—n 05;20;70;317
4718;Sal—n 05;20;25;318
4719;Sal—n 05;20;52;319
4720;Sal—n 05;20;52;320
4721;Sal—n 05;20;19;321
4722;Sal—n 05;20;52;322
4723;Sal—n 05;20;54;323
4724;Sal—n 05;20;54;324
4725;Sal—n 05;20;76;325
4726;Sal—n 05;20;41;326
4727;Sal—n 05;20;68;327
4728;Sal—n 05;20;68;328
4729;Sal—n 05;20;5;329
4730;Sal—n 05;20;5;330
4731;Sal—n 05;20;73;331
4732;Sal—n 05;20;25;332
4733;Sal—n 05;20;73;333
4734;Sal—n 05;20;17;334
4735;Sal—n 05;20;63;335
4736;Sal—n 05;20;15;336
4737;Sal—n 05;20;73;337
4738;Sal—n 05;20;18;338
4739;Sal—n 05;20;19;339
4740;Sal—n 05;20;15;340
4741;Sal—n 05;20;76;341
4742;Sal—n 05;20;68;342
4743;Sal—n 05;20;68;343
4744;Sal—n 05;20;44;344
4745;Sal—n 05;20;81;345
4746;Sal—n 05;20;25;346
4747;Sal—n 05;20;52;347
4748;Sal—n 05;20;5;348
4749;Sal—n 05;20;73;349
4750;Sal—n 05;20;5;350
4751;Sal—n 05;20;50;351
4752;Sal—n 05;20;47;352
4753;Sal—n 05;20;52;353
4754;Sal—n 05;20;25;354
4755;Sal—n 05;20;25;355
4756;Sal—n 05;20;25;356
4757;Sal—n 05;20;25;357
4758;Sal—n 05;20;25;358
4759;Sal—n 05;20;25;359
4760;Sal—n 05;20;15;360
4761;Sal—n 05;20;25;361
4762;Sal—n 05;20;8;362
4763;Sal—n 05;20;70;363
4764;Sal—n 05;20;68;364
4765;Sal—n 05;20;25;365
4766;Sal—n 05;20;20;366
4767;Sal—n 05;20;15;367
4768;Sal—n 05;20;41;368
4769;Sal—n 05;20;41;369
4770;Sal—n 05;20;76;370
4771;Sal—n 05;20;5;371
4772;Sal—n 05;20;25;372
4773;Sal—n 05;20;5;373
4774;Sal—n 05;20;68;374
4775;Sal—n 05;20;20;375
4776;Sal—n 05;20;54;376
4777;Sal—n 05;20;5;377
4778;Sal—n 05;20;25;378
4779;Sal—n 05;20;50;379
4780;Sal—n 05;20;68;380
4781;Sal—n 05;20;15;381
4782;Sal—n 05;20;76;382
4783;Sal—n 05;20;52;383
4784;Sal—n 05;20;19;384
4785;Sal—n 05;20;25;385
4786;Sal—n 05;20;52;386
4787;Sal—n 05;20;5;387
4788;Sal—n 05;20;41;388
4789;Sal—n 05;20;68;389
4790;Sal—n 05;20;25;390
4791;Sal—n 05;20;52;391
4792;Sal—n 05;20;52;392
4793;Sal—n 05;20;47;393
4794;Sal—n 05;20;50;394
4795;Sal—n 05;20;73;395
4796;Sal—n 05;20;68;396
4797;Sal—n 05;20;19;397
4798;Sal—n 05;20;70;398
4799;Sal—n 05;20;5;399
4800;Sal—n 05;20;25;400
4801;Sal—n 05;20;5;401
4802;Sal—n 05;20;25;402
4803;Sal—n 05;20;25;403
4804;Sal—n 05;20;15;404
4805;Sal—n 05;20;68;405
4806;Sal—n 05;20;25;406
4807;Sal—n 05;20;25;407
4808;Sal—n 05;20;15;408
4809;Sal—n 05;20;68;409
4810;Sal—n 05;20;15;410
4811;Sal—n 05;20;25;411
4812;Sal—n 05;20;66;412
4813;Sal—n 05;20;68;413
4814;Sal—n 05;20;15;414
4815;Sal—n 05;20;63;415
4816;Sal—n 05;20;5;416
4817;Sal—n 05;20;54;417
4818;Sal—n 05;20;13;418
4819;Sal—n 05;20;68;419
4820;Sal—n 05;20;85;420
4821;Sal—n 05;20;44;421
4822;Sal—n 05;20;5;422
4823;Sal—n 05;20;54;423
4824;Sal—n 05;20;73;424
4825;Sal—n 05;20;5;425
4826;Sal—n 05;20;41;426
4827;Sal—n 05;20;73;427
4828;Sal—n 05;20;73;428
4829;Sal—n 05;20;73;429
4830;Sal—n 05;20;52;430
4831;Sal—n 05;20;52;431
4832;Sal—n 05;20;19;432
4833;Sal—n 05;20;94;433
4834;Sal—n 05;20;52;434
4835;Sal—n 05;20;41;435
4836;Sal—n 05;20;27;436
4837;Sal—n 05;20;5;437
4838;Sal—n 05;20;5;438
4839;Sal—n 05;20;15;439
4840;Sal—n 05;20;19;440
4841;Sal—n 05;20;76;441
4842;Sal—n 05;20;5;442
4843;Sal—n 05;20;15;443
4844;Sal—n 05;20;5;444
4845;Sal—n 05;20;15;445
4846;Sal—n 05;20;25;446
4847;Sal—n 05;20;68;447
4848;Sal—n 05;20;68;448
4849;Sal—n 05;20;8;449
4850;Sal—n 05;20;25;450
4851;Sal—n 05;20;27;451
4852;Sal—n 05;20;23;452
4853;Sal—n 05;20;41;453
4854;Sal—n 05;20;68;454
4855;Sal—n 05;20;25;455
4856;Sal—n 05;20;15;456
4857;Sal—n 05;20;5;457
4858;Sal—n 05;20;66;458
4859;Sal—n 05;20;52;459
4860;Sal—n 05;20;76;460
4861;Sal—n 05;20;17;461
4862;Sal—n 05;20;54;462
4863;Sal—n 05;20;5;463
4864;Sal—n 05;20;52;464
4865;Sal—n 05;20;20;465
4866;Sal—n 05;20;20;466
4867;Sal—n 05;20;44;467
4868;Sal—n 05;20;52;468
4869;Sal—n 05;20;50;469
4870;Sal—n 05;20;17;470
4871;Sal—n 05;20;25;471
4872;Sal—n 05;20;18;472
4873;Sal—n 05;20;25;473
4874;Sal—n 05;20;68;474
4875;Sal—n 05;20;20;475
4876;Sal—n 05;20;25;476
4877;Sal—n 05;20;5;477
4878;Sal—n 05;20;41;478
4879;Sal—n 05;20;54;479
4880;Sal—n 05;20;99;480
4881;Sal—n 05;20;85;481
4882;Sal—n 05;20;19;482
4883;Sal—n 05;20;63;483
4884;Sal—n 05;20;52;484
4885;Sal—n 05;20;5;485
4886;Sal—n 05;20;52;486
4887;Sal—n 05;20;70;487
4888;Sal—n 05;20;76;488
4889;Sal—n 05;20;15;489
4890;Sal—n 05;20;19;490
4891;Sal—n 05;20;25;491
4892;Sal—n 05;20;15;492
4893;Sal—n 05;20;17;493
4894;Sal—n 05;20;76;494
4895;Sal—n 05;20;66;495
4896;Sal—n 05;20;54;496
4897;Sal—n 05;20;15;497
4898;Sal—n 05;20;68;498
4899;Sal—n 05;20;68;499
4900;Sal—n 05;20;52;500
4901;Sal—n 05;20;50;501
4902;Sal—n 05;20;25;502
4903;Sal—n 05;20;91;503
4904;Sal—n 05;20;5;504
4905;Sal—n 05;20;52;505
4906;Sal—n 05;20;27;506
4907;Sal—n 05;20;23;507
4908;Sal—n 05;20;23;508
4909;Sal—n 05;20;70;509
4910;Sal—n 05;20;54;510
4911;Sal—n 05;20;68;511
4912;Sal—n 05;20;54;512
4913;Sal—n 05;20;8;513
4914;Sal—n 05;20;73;514
4915;Sal—n 05;20;73;515
4916;Sal—n 05;20;19;516
4917;Sal—n 05;20;15;517
4918;Sal—n 05;20;68;518
4919;Sal—n 05;20;5;519
4920;Sal—n 05;20;25;520
4921;Sal—n 05;20;25;521
4922;Sal—n 05;20;13;522
4923;Sal—n 05;20;52;523
4924;Sal—n 05;20;13;524
4925;Sal—n 05;20;44;525
4926;Sal—n 05;20;70;526
4927;Sal—n 05;20;8;527
4928;Sal—n 05;20;52;528
4929;Sal—n 05;20;8;529
4930;Sal—n 05;20;44;530
4931;Sal—n 05;20;20;531
4932;Sal—n 05;20;17;532
4933;Sal—n 05;20;25;533
4934;Sal—n 05;20;17;534
4935;Sal—n 05;20;85;535
4936;Sal—n 05;20;50;536
4937;Sal—n 05;20;13;537
4938;Sal—n 05;20;5;538
4939;Sal—n 05;20;15;539
4940;Sal—n 05;20;73;540
4941;Sal—n 05;20;17;541
4942;Sal—n 05;20;17;542
4943;Sal—n 05;20;66;543
4944;Sal—n 05;20;17;544
4945;Sal—n 05;20;13;545
4946;Sal—n 05;20;68;546
4947;Sal—n 05;20;5;547
4948;Sal—n 05;20;25;548
4949;Sal—n 05;20;27;549
4950;Sal—n 05;20;27;550
4951;Sal—n 05;20;27;551
4952;Sal—n 05;20;73;552
4953;Sal—n 05;20;19;553
4954;Sal—n 05;20;50;554
4955;Sal—n 05;20;18;555
4956;Sal—n 05;20;15;556
4957;Sal—n 05;20;95;557
4958;Sal—n 05;20;19;558
4959;Sal—n 05;20;66;559
4960;Sal—n 05;20;97;560
4961;Sal—n 05;20;86;561
4962;Sal—n 05;20;68;562
4963;Sal—n 05;20;68;563
4964;Sal—n 05;20;23;564
4965;Sal—n 05;20;13;565
4966;Sal—n 05;20;15;566
4967;Sal—n 05;20;15;567
4968;Sal—n 05;20;15;568
4969;Sal—n 05;20;5;569
4970;Sal—n 05;20;13;570
4971;Sal—n 05;20;23;571
4972;Sal—n 05;20;63;572
4973;Sal—n 05;20;23;573
4974;Sal—n 05;20;85;574
4975;Sal—n 05;20;13;575
